Taxa,Tag,Region,Country,Locality,Location,Latitude,Longitude,Pres.time,Col.Date,Plant,Col.method,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,ITxBL
BEE,ALLO-AUS-434,Australasia,Australia,VICTORIA,C1OC1B,-36.37,145.55,60,19/4/15,NA,Vane,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp12,Female,0.0446,0.03536129,0.00923871,3.042,12.657,38.502594
BEE,ALLO-AUS-435,Australasia,Australia,VICTORIA,C10R2B,-36.37,145.55,60,20/4/15,NA,Vane,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp12,Female,0.0451,0.03536129,0.00973871,2.813,12.429,34.962777
BEE,ALLO-AUS-436,Australasia,Australia,VICTORIA,C11P2B,-36.72,145.28,60,21/4/15,NA,Vane,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp12,Female,0.0458,0.03536129,0.01043871,2.916,11.781,34.353396
BEE,ALLO-AUS-437,Australasia,Australia,VICTORIA,C12P2B,-36.72,145.2,60,22/4/15,NA,Vane,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp12,Female,0.0441,0.03536129,0.00873871,2.846,11.72,33.35512
BEE,ALLO-AUS-438,Australasia,Australia,VICTORIA,C12R2B,-36.72,145.2,60,23/4/15,NA,Vane,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp12,Female,0.0445,0.03536129,0.00913871,2.994,13.236,39.628584
BEE,ALLO-AUS-439,Australasia,Australia,VICTORIA,c12r2b,-36.72,145.2,60,24/4/15,NA,Vane,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp12,Female,0.0435,0.03536129,0.00813871,2.887,12.053,34.797011
BEE,ALLO-AUS-440,Australasia,Australia,VICTORIA,d9p6b,-36.43,145.6,60,25/4/15,NA,Vane,Apoidea,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,lipsp12,Female,0.0455,0.03536129,0.01013871,3.056,12.851,39.272656
BEE,ALLO-AUS-441,Australasia,Australia,VICTORIA,c7rib,-36.63,145.48,60,26/4/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,clarki,Female,0.046,0.03536129,0.01063871,3.687,14.659,54.047733
BEE,ALLO-AUS-442,Australasia,Australia,VICTORIA,b5pib,-36.66,145.55,60,27/4/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0436,0.03536129,0.00823871,3.18,12.297,39.10446
BEE,ALLO-AUS-443,Australasia,Australia,VICTORIA,b6cib,-36.64,145.42,60,28/4/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0417,0.03536129,0.00633871,2.665,10.547,28.107755
BEE,ALLO-AUS-444,Australasia,Australia,VICTORIA,b6p2b,-36.64,145.42,60,29/4/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0429,0.03536129,0.00753871,3.067,13.292,40.766564
BEE,ALLO-AUS-445,Australasia,Australia,VICTORIA,b6cib,-36.64,145.42,60,30/4/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0415,0.03536129,0.00613871,3.111,12.523,38.959053
BEE,ALLO-AUS-446,Australasia,Australia,VICTORIA,b6p3b,-36.64,145.42,60,1/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0411,0.03536129,0.00573871,2.821,11.278,31.815238
BEE,ALLO-AUS-447,Australasia,Australia,VICTORIA,b6p3b,-36.64,145.42,60,2/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0418,0.03536129,0.00643871,2.899,11.511,33.370389
BEE,ALLO-AUS-448,Australasia,Australia,VICTORIA,B9P3B,-36.62,144.71,60,3/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0429,0.03536129,0.00753871,3.208,11.914,38.220112
BEE,ALLO-AUS-449,Australasia,Australia,VICTORIA,B6P3B,-36.64,145.42,60,4/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0423,0.03536129,0.00693871,3.138,11.95,37.4991
BEE,ALLO-AUS-450,Australasia,Australia,VICTORIA,B6P3B,-36.64,145.42,60,5/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0424,0.03536129,0.00703871,2.996,12.641,37.872436
BEE,ALLO-AUS-451,Australasia,Australia,VICTORIA,B6P3B,-36.64,145.42,60,6/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.043,0.03536129,0.00763871,3.461,12.122,41.954242
BEE,ALLO-AUS-452,Australasia,Australia,VICTORIA,B6P3B,-36.64,145.42,60,7/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0422,0.03536129,0.00683871,3.072,12.161,37.358592
BEE,ALLO-AUS-453,Australasia,Australia,VICTORIA,B6P3B,-36.64,145.42,60,8/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0425,0.03536129,0.00713871,3.124,12.281,38.365844
BEE,ALLO-AUS-454,Australasia,Australia,VICTORIA,C7P3B,-36.63,145.48,60,9/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.042,0.03536129,0.00663871,2.892,10.958,31.690536
BEE,ALLO-AUS-455,Australasia,Australia,VICTORIA,C7P3B,-36.63,145.48,60,10/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0425,0.03536129,0.00713871,3.007,11.962,35.969734
BEE,ALLO-AUS-456,Australasia,Australia,VICTORIA,C7R1B,-36.63,145.48,60,11/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0422,0.03536129,0.00683871,3.069,11.57,35.50833
BEE,ALLO-AUS-457,Australasia,Australia,VICTORIA,C7RIB,-36.63,145.48,60,12/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0436,0.03536129,0.00823871,3.063,12.978,39.751614
BEE,ALLO-AUS-458,Australasia,Australia,VICTORIA,C7R3B,-36.63,145.48,60,13/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0412,0.03536129,0.00583871,2.685,11.701,31.417185
BEE,ALLO-AUS-459,Australasia,Australia,VICTORIA,C7R3B,-36.63,145.48,60,14/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0418,0.03536129,0.00643871,2.955,12.115,35.799825
BEE,ALLO-AUS-460,Australasia,Australia,VICTORIA,C7R3B,-36.63,145.48,60,15/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0436,0.03536129,0.00823871,3.098,12.693,39.322914
BEE,ALLO-AUS-461,Australasia,Australia,VICTORIA,C7R3B,-36.63,145.48,60,16/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.043,0.03536129,0.00763871,3.266,12.067,39.410822
BEE,ALLO-AUS-462,Australasia,Australia,VICTORIA,C7R3B,-36.63,145.48,60,17/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0424,0.03536129,0.00703871,3.059,11.63,35.57617
BEE,ALLO-AUS-463,Australasia,Australia,VICTORIA,C7R3B,-36.63,145.48,60,18/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0414,0.03536129,0.00603871,2.909,12.072,35.117448
BEE,ALLO-AUS-464,Australasia,Australia,VICTORIA,C7R3B,-36.63,145.48,60,19/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0415,0.03536129,0.00613871,3.101,11.406,35.370006
BEE,ALLO-AUS-465,Australasia,Australia,VICTORIA,D2P2B,-36.65,145.49,60,20/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0424,0.03536129,0.00703871,3.184,12.039,38.332176
BEE,ALLO-AUS-466,Australasia,Australia,VICTORIA,D2P6B,-36.65,145.49,60,21/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0433,0.03536129,0.00793871,3.266,13.926,45.482316
BEE,ALLO-AUS-467,Australasia,Australia,VICTORIA,D3P3B,-36.66,145.51,60,22/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0425,0.03536129,0.00713871,2.956,11.621,34.351676
BEE,ALLO-AUS-468,Australasia,Australia,VICTORIA,D3P6B,-36.66,145.51,60,23/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0425,0.03536129,0.00713871,3.164,13.135,41.55914
BEE,ALLO-AUS-469,Australasia,Australia,VICTORIA,D3P6B,-36.66,145.51,60,24/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,amabilis,Male,0.0421,0.03536129,0.00673871,2.935,12.574,36.90469
BEE,ALLO-AUS-470,Australasia,Australia,VICTORIA,A1OT2Y,-36.76,145.43,60,25/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,leisp1,Female,0.0463,0.03536129,0.01093871,3.422,12.784,43.746848
BEE,ALLO-AUS-471,Australasia,Australia,VICTORIA,D3P3B,-36.66,145.51,60,26/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,leisp1,Female,0.0447,0.03536129,0.00933871,3.332,13.57,45.21524
BEE,ALLO-AUS-472,Australasia,Australia,VICTORIA,D1P3B,-36.55,144.67,60,27/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,leisp1,Female,0.0456,0.03536129,0.01023871,3.396,14.356,48.752976
BEE,ALLO-AUS-473,Australasia,Australia,VICTORIA,A6T3B,-36.61,145.69,60,28/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,leisp3,Male,0.0416,0.03536129,0.00623871,2.69,11.624,31.26856
BEE,ALLO-AUS-474,Australasia,Australia,VICTORIA,D7P3B,-36.79,145.34,60,29/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,leisp3,Male,0.0403,0.03536129,0.00493871,2.799,11.726,32.821074
BEE,ALLO-AUS-475,Australasia,Australia,VICTORIA,A10PIB,-36.76,145.43,60,30/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0476,0.03536129,0.01223871,3.53,16.669,58.84157
BEE,ALLO-AUS-476,Australasia,Australia,VICTORIA,a10p3b,-36.76,145.43,60,31/5/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0448,0.03536129,0.00943871,3.271,15.039,49.192569
BEE,ALLO-AUS-477,Australasia,Australia,VICTORIA,a10p3b,-36.76,145.43,60,1/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0459,0.03536129,0.01053871,3.302,15.103,49.870106
BEE,ALLO-AUS-478,Australasia,Australia,VICTORIA,a10p1b,-36.76,145.43,60,2/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0448,0.03536129,0.00943871,3.282,15.7,51.5274
BEE,ALLO-AUS-479,Australasia,Australia,VICTORIA,a10p3y,-36.76,145.43,60,3/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0458,0.03536129,0.01043871,3.39,16.885,57.24015
BEE,ALLO-AUS-480,Australasia,Australia,VICTORIA,a10p3y,-36.76,145.43,60,4/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0459,0.03536129,0.01053871,3.382,16.568,56.032976
BEE,ALLO-AUS-481,Australasia,Australia,VICTORIA,a10t3y,-36.76,145.43,60,5/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0438,0.03536129,0.00843871,3.108,13.813,42.930804
BEE,ALLO-AUS-482,Australasia,Australia,VICTORIA,a2p1b,-36.6,144.66,60,6/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.046,0.03536129,0.01063871,3.418,15.707,53.686526
BEE,ALLO-AUS-483,Australasia,Australia,VICTORIA,a2p1b,-36.6,144.66,60,7/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0456,0.03536129,0.01023871,3.519,15.95,56.12805
BEE,ALLO-AUS-484,Australasia,Australia,VICTORIA,a2pib,-36.6,144.66,60,8/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0449,0.03536129,0.00953871,3.341,15.239,50.913499
BEE,ALLO-AUS-485,Australasia,Australia,VICTORIA,a3r3b,-36.49,145.71,60,9/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.046,0.03536129,0.01063871,3.302,15.257,50.378614
BEE,ALLO-AUS-486,Australasia,Australia,VICTORIA,A4piY,-36.52,145.93,60,10/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.045,0.03536129,0.00963871,3.343,14.256,47.657808
BEE,ALLO-AUS-487,Australasia,Australia,VICTORIA,A6p3Y,-36.61,145.69,60,11/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0466,0.03536129,0.01123871,3.399,15.489,52.647111
BEE,ALLO-AUS-488,Australasia,Australia,VICTORIA,a4p3b,-36.52,145.93,60,12/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0453,0.03536129,0.00993871,3.304,15.836,52.322144
BEE,ALLO-AUS-489,Australasia,Australia,VICTORIA,A6t3b,-36.61,145.69,60,13/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0459,0.03536129,0.01053871,3.065,14.166,43.41879
BEE,ALLO-AUS-490,Australasia,Australia,VICTORIA,a7rib,-36.75,145.35,60,14/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0441,0.03536129,0.00873871,3.244,15.679,50.862676
BEE,ALLO-AUS-491,Australasia,Australia,VICTORIA,A7r3y,-36.75,145.35,60,15/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0448,0.03536129,0.00943871,3.231,16.521,53.379351
BEE,ALLO-AUS-492,Australasia,Australia,VICTORIA,a7r1y,-36.75,145.35,60,16/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0468,0.03536129,0.01143871,3.436,16.981,58.346716
BEE,ALLO-AUS-493,Australasia,Australia,VICTORIA,a7p3b,-36.75,145.35,60,17/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0454,0.03536129,0.01003871,3.263,14.443,47.127509
BEE,ALLO-AUS-494,Australasia,Australia,VICTORIA,a7p3b,-36.75,145.35,60,18/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0452,0.03536129,0.00983871,3.394,16.099,54.640006
BEE,ALLO-AUS-495,Australasia,Australia,VICTORIA,a7p3b,-36.75,145.35,60,19/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0449,0.03536129,0.00953871,3.368,16.567,55.797656
BEE,ALLO-AUS-496,Australasia,Australia,VICTORIA,a7p3b,-36.75,145.35,60,20/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0451,0.03536129,0.00973871,3.224,16.216,52.280384
BEE,ALLO-AUS-497,Australasia,Australia,VICTORIA,a7p3b,-36.75,145.35,60,21/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0474,0.03536129,0.01203871,3.412,16.196,55.260752
BEE,ALLO-AUS-498,Australasia,Australia,VICTORIA,a7p3b,-36.75,145.35,60,22/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0449,0.03536129,0.00953871,3.075,15.219,46.798425
BEE,ALLO-AUS-499,Australasia,Australia,VICTORIA,A7P3B,-36.75,145.35,60,23/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0457,0.03536129,0.01033871,3.513,16.122,56.636586
BEE,ALLO-AUS-500,Australasia,Australia,VICTORIA,D9P3B,-36.43,145.6,60,24/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0462,0.03536129,0.01083871,3.444,15.719,54.136236
BEE,ALLO-AUS-501,Australasia,Australia,VICTORIA,B12C2Y,-36.5,145.75,60,25/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0437,0.03536129,0.00833871,3.42,15.869,54.27198
BEE,ALLO-AUS-502,Australasia,Australia,VICTORIA,B2C2B,-36.56,144.74,60,26/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0451,0.03536129,0.00973871,3.461,15.233,52.721413
BEE,ALLO-AUS-503,Australasia,Australia,VICTORIA,B2P1Y,-36.56,144.74,60,27/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0439,0.03536129,0.00853871,3.441,15.179,52.230939
BEE,ALLO-AUS-504,Australasia,Australia,VICTORIA,B2P1Y,-36.56,144.74,60,28/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.044,0.03536129,0.00863871,3.026,16.188,48.984888
BEE,ALLO-AUS-505,Australasia,Australia,VICTORIA,B2P2Y,-36.56,144.74,60,29/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0473,0.03536129,0.01193871,3.636,16.585,60.30306
BEE,ALLO-AUS-506,Australasia,Australia,VICTORIA,B7P2B,-36.76,145.52,60,30/6/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.045,0.03536129,0.00963871,3.079,15.707,48.361853
BEE,ALLO-AUS-507,Australasia,Australia,VICTORIA,B7P2B,-36.76,145.52,60,1/7/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0455,0.03536129,0.01013871,3.285,15.399,50.585715
BEE,ALLO-AUS-508,Australasia,Australia,VICTORIA,B7P3B,-36.76,145.52,60,2/7/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0447,0.03536129,0.00933871,3.351,15.502,51.947202
BEE,ALLO-AUS-509,Australasia,Australia,VICTORIA,D9P2Y,-36.43,145.6,60,3/7/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0444,0.03536129,0.00903871,3.332,16.438,54.771416
BEE,ALLO-AUS-510,Australasia,Australia,VICTORIA,D9P2Y,-36.43,145.6,60,4/7/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.0442,0.03536129,0.00883871,3.237,15.303,49.535811
BEE,ALLO-AUS-511,Australasia,Australia,VICTORIA,C12T2Y,-36.72,145.2,60,5/7/15,NA,Vane,Apoidea,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,obscurus,Female,0.045,0.03536129,0.00963871,3.375,15.513,52.356375
BEE,ALLO-AUS-512,Australasia,Australia,VICTORIA,b8p0b,-36.68,145.39,60,6/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0672,0.03536129,0.03183871,5.649,18.905,106.794345
BEE,ALLO-AUS-513,Australasia,Australia,VICTORIA,b8p0b,-36.68,145.39,60,7/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0653,0.03536129,0.02993871,5.253,19.824,104.135472
BEE,ALLO-AUS-514,Australasia,Australia,VICTORIA,B8R2B,-36.68,145.39,60,8/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0653,0.03536129,0.02993871,5.239,17.202,90.121278
BEE,ALLO-AUS-515,Australasia,Australia,VICTORIA,BST1B,-36.68,145.39,60,9/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0684,0.03536129,0.03303871,5.296,20.547,108.816912
BEE,ALLO-AUS-516,Australasia,Australia,VICTORIA,B8T1B,-36.68,145.39,60,10/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.069,0.03536129,0.03363871,5.786,18.08,104.61088
BEE,ALLO-AUS-517,Australasia,Australia,VICTORIA,A2P1B,-36.6,144.66,60,11/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0662,0.03536129,0.03083871,5.398,18.115,97.78477
BEE,ALLO-AUS-518,Australasia,Australia,VICTORIA,A7C3B,-36.75,145.35,60,12/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0664,0.03536129,0.03103871,5.393,18.043,97.305899
BEE,ALLO-AUS-519,Australasia,Australia,VICTORIA,A7C3B,-36.75,145.35,60,13/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0631,0.03536129,0.02773871,5.323,18.773,99.928679
BEE,ALLO-AUS-520,Australasia,Australia,VICTORIA,A7C3B,-36.75,145.35,60,14/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0645,0.03536129,0.02913871,5.145,19.905,102.411225
BEE,ALLO-AUS-521,Australasia,Australia,VICTORIA,A7C3B,-36.75,145.35,60,15/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0667,0.03536129,0.03133871,5.274,17.243,90.939582
BEE,ALLO-AUS-522,Australasia,Australia,VICTORIA,A7C2B,-36.75,145.35,60,16/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0578,0.03536129,0.02243871,5.038,16.311,82.174818
BEE,ALLO-AUS-523,Australasia,Australia,VICTORIA,A7C2B,-36.75,145.35,60,17/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0651,0.03536129,0.02973871,5.541,18.257,101.162037
BEE,ALLO-AUS-524,Australasia,Australia,VICTORIA,A7C2B,-36.75,145.35,60,18/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0601,0.03536129,0.02473871,5.21,17.132,89.25772
BEE,ALLO-AUS-525,Australasia,Australia,VICTORIA,A7C2B,-36.75,145.35,60,19/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0646,0.03536129,0.02923871,5.251,18.201,95.573451
BEE,ALLO-AUS-526,Australasia,Australia,VICTORIA,A7C2B,-36.75,145.35,60,20/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.069,0.03536129,0.03363871,5.533,19.354,107.085682
BEE,ALLO-AUS-527,Australasia,Australia,VICTORIA,A7C2B,-36.75,145.35,60,21/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.0652,0.03536129,0.02983871,5.689,17.647,100.393783
BEE,ALLO-AUS-528,Australasia,Australia,VICTORIA,A7R3B,-36.75,145.35,60,22/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.066,0.03536129,0.03063871,5.556,18.761,104.236116
BEE,ALLO-AUS-529,Australasia,Australia,VICTORIA,A7P3B,-36.75,145.35,60,23/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.07,0.03536129,0.03463871,5.707,18.655,106.464085
BEE,ALLO-AUS-530,Australasia,Australia,VICTORIA,A7P3b,-36.75,145.35,60,24/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.064,0.03536129,0.02863871,5.54,18.148,100.53992
BEE,ALLO-AUS-531,Australasia,Australia,VICTORIA,A7P3b,-36.75,145.35,60,25/7/15,NA,Vane,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,Notomegilla,chlorocyanea,Female,0.063,0.03536129,0.02763871,5.426,17.404,94.434104
BEE,ALLO-AUS-532,Australasia,Australia,VICTORIA,C9C1b,-36.68,145.3,60,26/7/15,NA,Vane,Apoidea,Apidae,Apinae,Melectini,Thyreus,Thyreus,waroonensis,Female,0.0623,0.03536129,0.02693871,4.936,16.869,83.265384
BEE,ALLO-AUS-533,Australasia,Australia,VICTORIA,C11R1B,-36.72,145.28,60,27/7/15,NA,Vane,Apoidea,Apidae,Apinae,Melectini,Thyreus,Thyreus,waroonensis,Female,0.0589,0.03536129,0.02353871,4.509,15.888,71.638992
