Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,Bl_cor
Apoidea,ALLO-CSI-358,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0005,0,0.0005,1.029212,6.399,3.93009185
Apoidea,ALLO-CSI-359,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0009,0,0.0009,1.0435428,6.184,3.798044694
Apoidea,ALLO-CSI-360,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0005,0,0.0005,0.8839498,5.13,3.150706546
Apoidea,ALLO-CSI-361,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,1.0995632,6.582,4.042485475
Apoidea,ALLO-CSI-363,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0004,0,0.0004,0.7640922,4.994,3.067179043
Apoidea,ALLO-CSI-364,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,0.9484384,5.994,3.681351859
Apoidea,ALLO-CSI-365,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0009,0,0.0009,0.9920822,5.813,3.570186579
Apoidea,ALLO-CSI-366,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.001,0,0.001,0.9666776,5.955,3.657399119
Apoidea,ALLO-CSI-367,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0005,0,0.0005,0.9386674,6.685,4.105745275
Apoidea,ALLO-CSI-368,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,0.9959906,6.252,3.839808446
Apoidea,ALLO-CSI-370,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0007,0,0.0007,0.8461686,5.595,3.436296906
Apoidea,ALLO-CSI-371,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0003,0,0.0003,0.8618022,5.449,3.346627674
Apoidea,ALLO-CSI-372,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,0.9334562,5.726,3.516753544
Apoidea,ALLO-CSI-373,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0005,0,0.0005,0.7777716,4.598,2.823966608
Apoidea,ALLO-CSI-374,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0005,0,0.0005,0.954301,6.693,4.110658657
Apoidea,ALLO-CSI-376,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0009,0,0.0009,0.9764486,5.886,3.615021195
Apoidea,ALLO-CSI-377,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,0.898932,6.71,4.121099595
Apoidea,ALLO-CSI-378,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,1.1021688,6.705,4.118028731
Apoidea,ALLO-CSI-379,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0004,0,0.0004,0.8819956,6.599,4.052926413
Apoidea,ALLO-CSI-380,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,1.0005504,6.052,3.716973882
Apoidea,ALLO-CSI-384,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,0.9634206,6.026,3.701005389
Apoidea,ALLO-CSI-385,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0009,0,0.0009,1.0305148,5.89,3.617477886
Apoidea,ALLO-CSI-391,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0004,0,0.0004,1.0630848,6.464,3.970013083
Apoidea,ALLO-CSI-392,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,1.07481,6.619,4.065209869
Apoidea,ALLO-CSI-395,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,1.0311662,6.208,3.812784842
Apoidea,ALLO-CSI-396,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0012,0,0.0012,1.0233494,7.188,4.414674201
Apoidea,ALLO-CSI-397,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,1.0806726,6.064,3.724343956
Apoidea,ALLO-CSI-398,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0009,0,0.0009,1.1054258,6.204,3.81032815
Apoidea,ALLO-CSI-399,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,1.0904436,6.489,3.985367403
Apoidea,ALLO-CSI-400,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,1.0057616,5.809,3.567729888
Apoidea,ALLO-CSI-403,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,1.0826268,6.034,3.705918772
Apoidea,ALLO-CSI-404,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.001,0,0.001,1.016184,5.757,3.535792902
Apoidea,ALLO-CSI-405,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,0.9041432,5.78,3.549918876
Apoidea,ALLO-CSI-407,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0005,0,0.0005,0.9894766,6.325,3.884643061
Apoidea,ALLO-CSI-418,Australasia,Australia,LK,SA_NT,Dune NW off Finke Road,-25.62,134.92,201,18/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0012,0,0.0012,1.1386472,6.454,3.963871354
Apoidea,ALLO-CSI-428,Australasia,Australia,LK,SA_NT,Dune NW off Finke Road,-25.62,134.92,201,18/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,1.0839296,7.195,4.418973411
Apoidea,ALLO-CSI-437,Australasia,Australia,LK,SA_NT,Dune NW off Finke Road,-25.62,134.92,201,18/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.001,0,0.001,0.970586,6.152,3.778391164
Apoidea,ALLO-CSI-462,Australasia,Australia,LK,SA_NT,"Witjira NP, Binns Track",-26,135.33,201,17/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0003,0,0.0003,0.7855884,4.834,2.968911393
Apoidea,ALLO-CSI-48,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,0.9360618,6.478,3.978611502
Apoidea,ALLO-CSI-49,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,1.224632,8.28,5.085350916
Apoidea,ALLO-CSI-52,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0017,0,0.0017,0.9301992,5.68,3.488501595
Apoidea,ALLO-CSI-54,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,1.0689474,6.91,4.243934159
Apoidea,ALLO-CSI-55,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,0.9985962,6.641,4.078721671
Apoidea,ALLO-CSI-56,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,0.9679804,6.681,4.103288584
Apoidea,ALLO-CSI-57,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,1.0428914,8.363,5.13632726
Apoidea,ALLO-CSI-59,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,1.0012018,6.508,3.997036687
Apoidea,ALLO-CSI-61,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,1.0051102,6.293,3.864989531
Apoidea,ALLO-CSI-62,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0016,0,0.0016,1.0871866,7.681,4.7174614
Apoidea,ALLO-CSI-64,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0009,0,0.0009,0.8885096,6.978,4.28569791
Apoidea,ALLO-CSI-67,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,0.9946878,6.767,4.156107446
Apoidea,ALLO-CSI-71,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,1.0181382,6.939,4.26174517
Apoidea,ALLO-CSI-74,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,0.8409574,5.701,3.501399224
Apoidea,ALLO-CSI-77,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,0.9015376,7.102,4.361855339
Apoidea,ALLO-CSI-87,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,0.915217,6.537,4.014847698
Apoidea,ALLO-CSI-90,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0005,0,0.0005,0.7517156,5.174,3.17773015
Apoidea,ALLO-CSI-92,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0004,0,0.0004,0.7178428,4.835,2.969525565
Apoidea,ALLO-CSI-93,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,0.9855682,6.62,4.065824042
Apoidea,ALLO-CSI-94,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0006,0,0.0006,0.7536698,5.286,3.246517505
Apoidea,ALLO-CSI-95,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0004,0,0.0004,0.6500972,4.344,2.667966713
Apoidea,ALLO-CSI-96,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0005,0,0.0005,1.0884894,6.907,4.24209164
Apoidea,ALLO-CSI-97,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0006,0,0.0006,1.1568864,7.084,4.350800229
Apoidea,ALLO-CSI-98,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0002,0,0.0002,0.7894968,4.499,2.763163499
Apoidea,ALLO-CSI-99,Australasia,Australia,LK,SA_NT,"Witjira NP, Mound spring",-26.42,135.51,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Male,0.0005,0,0.0005,0.7680006,5.381,3.304863923
Apoidea,ALLO-CSI-386,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0005,0,0.0005,1.0305148,6.226,3.823839952
Apoidea,ALLO-CSI-387,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,0.954301,5.96,3.660469983
Apoidea,ALLO-CSI-389,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0008,0,0.0008,0.9165198,6.246,3.836123409
Apoidea,ALLO-CSI-382,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0009,0,0.0009,1.00967,6.204,3.81032815
Apoidea,ALLO-CSI-252,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0007,0,0.0007,0.9614664,4.832,2.967683047
Apoidea,ALLO-CSI-183,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0005,0,0.0005,0.9816598,5.784,3.552375568
Apoidea,ALLO-CSI-171,Australasia,Australia,LK,SA_NT,"Witjira NP, Creek",-26.37,135.79,201,22/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0011,0,0.0011,1.029212,7.154,4.393792326
Apoidea,ALLO-CSI-135,Australasia,Australia,LK,SA_NT,"Witjira NP, Binns Track",-26,135.33,201,17/3/17,NA,Malaise,Halictidae,Halictinae,Halictini,Homalictus,Homalictus,Homalictus_urbanus,Female,0.0011,0,0.0011,1.0709016,6.583,4.043099648
Apoidea,SpainBF162,Europe,Spain,IB,SPAIN,NA,37.396355,-5.9732,0,1/1/17,NA,Hand,Megachilidae,Megachilinae,Osmiini,Hoplitis,Hoplitis,Hoplitis_adunca,Female,NA,NA,0.0105,2.23,7.79,7.79
Apoidea,SpainBF643,Europe,Spain,IB,SPAIN,NA,37.396355,-5.9732,0,1/1/17,NA,Hand,Megachilidae,Megachilinae,Osmiini,Hoplitis,Hoplitis,Hoplitis_adunca,Male,NA,NA,0.0166,3.1,9.26,9.26
Apoidea,ALLO-CSI-153,Australasia,Australia,LK,SA_NT,"Witjira NP, Melaleuca",-26.42,135.5,201,22/3/17,NA,Malaise,Colletidae,Hylaeinae,Halictina,Hylaeus,Gnathoprosopis,Hylaeus_amiculus,Male,0.0007,0,0.0007,0.817507,5.438,3.339871773
Apoidea,ALLO-GER-652,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Female,0.0405,0.036904,0.003596,0.9907794,9.615,5.905271626
Apoidea,ALLO-GER-721,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Male,0.0397,0.036904,0.002796,1.0950034,8.32,5.109917829
Apoidea,ALLO-GER-743,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Female,0.039,0.036904,0.002096,1.0481026,7.899,4.851351074
Apoidea,ALLO-GER-744,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,2/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Female,0.0392,0.036904,0.002296,1.0383316,8.838,5.428059348
Apoidea,ALLO-GER-722,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0401,0.036904,0.003196,1.1015174,9.142,5.614767884
Apoidea,ALLO-GER-723,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0405,0.036904,0.003596,1.2291918,8.99,5.521413616
Apoidea,ALLO-GER-747,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,2/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0395,0.036904,0.002596,0.996642,9.137,5.61169702
Apoidea,IRE20170169,Europe,Ireland,LR,DUBLIN,South DublinTCD 1,53.31,-6.26,0,12/7/17,Phacelia tanacetifolia,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0571,0.046966667,0.010133333,1.5,5,5
Apoidea,IRE20170380,Europe,Ireland,LR,DUBLIN,South DublinUCD 1,53.31,-6.23,0,7/7/17,Phacelia tanacetifolia,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0403,0.037233333,0.003066667,1.7,4.8,4.8
Apoidea,IRE20170512,Europe,Ireland,LR,DUBLIN,South DublinGNI 3,53.29,-6.42,0,27/6/17,Hypochaeris radicata,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Male,0.04,0.037233333,0.002766667,1.5,5.1,5.1
Apoidea,IRE20170619,Europe,Ireland,LR,DUBLIN,South DublinUCD 4,53.31,-6.23,0,17/7/17,Phacelia tanacetifolia,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0425,0.037233333,0.005266667,1.6,5.4,5.4
Apoidea,ALLO-GER-606,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Lambdopsis,Hylaeus_dilatatus,Female,0.0425,0.036904,0.005596,1.306057,9.222,5.663901709
Apoidea,ALLO-AUS-213,Australasia,Australia,LK,CSIRO,CSIRO_BRIS_COTTON,-27.06,151.04,90,11/12/16,20717,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Euprosopis,Hylaeus_elegans,Male,0.0684,0.067166,0.001234,1.6258944,10.898,6.693255349
Apoidea,ALLO-GER-609,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Dentigera,Hylaeus_gredleri,Male,0.0389,0.036904,0.001996,0.9829626,6.996,4.296753021
Apoidea,ALLO-GER-654,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Dentigera,Hylaeus_gredleri,Male,0.0395,0.036904,0.002596,1.0012018,8.698,5.342075154
Apoidea,ALLO-AUS-39,Australasia,Australia,LK,COFFS,COFFSRoadside - S4,-30.02,153.12,0,11/5/17,Pultanea,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Xenohylaeus,Hylaeus_kelvini,Female,0.0757,0.067166,0.008534,2.0414876,11.802,7.248467574
Apoidea,ALLO-GER-675,Europe,Germany,LK,Wurzberg,Bergtheim1,49.900486,10.053631,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_nigritus,Female,0.0439,0.036904,0.006996,1.485192,12.341,7.579506722
Apoidea,ALLO-GER-746,Europe,Germany,LK,Wurzberg,Rieden1,49.937356,10.040881,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_nigritus,Female,0.0443,0.036904,0.007396,1.7301184,11.343,6.966562252
Apoidea,IRE20170381,Europe,Ireland,LR,DUBLIN,South DublinUCD 1,53.31,-6.23,0,7/7/17,Phacelia tanacetifolia,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Nesoprosopis,Hylaeus_pectoralis,Female,0.0399,0.037233333,0.002666667,1.3,4.6,4.6
Apoidea,ALLO-GER-651,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Paraprosopis,Hylaeus_pictipes,Female,0.0413,0.036904,0.004396,1.244174,10.264,6.303869783
Apoidea,ALLO-AUS-34,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,11/5/17,Bidens pilosa,Hand,Colletidae,Hylaeinae,Halictina,Hylaeus,Propoisteron,Hylaeus_primulipictus,Female,0.0695,0.067166,0.002334,1.1875022,7.863,4.829240852
