Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor
Apoidea,ALLO-GER-377,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0949,0.036904,0.057996,6.115,3.983311,3.75566677,20.911,12.84296776
Apoidea,ALLO-GER-378,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_terrestris,Female,0.1442,0.036904,0.107296,5.705,3.716237,3.503855915,26.758,16.43403621
Apoidea,ALLO-GER-379,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.2266,0.036904,0.189696,9.051,5.8958214,5.558878158,33.366,20.49249018
Apoidea,ALLO-GER-380,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0998,0.036904,0.062896,6.231,4.0588734,3.826910816,21.354,13.11504631
Apoidea,ALLO-GER-381,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.083,0.036904,0.046096,5.386,3.5084404,3.307934787,18.532,11.38185063
Apoidea,ALLO-GER-382,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.3743,0.036904,0.337396,8.41,5.478274,5.165193383,33.559,20.61102553
Apoidea,ALLO-GER-383,Europe,Germany,LK,Würzburg,Opferbaum1,10.069681,49.368497,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0823,0.036904,0.045396,5.637,3.6719418,3.462092164,17.794,10.92859109
Apoidea,ALLO-GER-384,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.124,0.036904,0.087096,6.238,4.0634332,3.831210026,23.897,14.67688778
Apoidea,ALLO-GER-385,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_terrestris,Female,0.1658,0.036904,0.128896,8.48,5.523872,5.20818548,28.517,17.51436619
Apoidea,ALLO-GER-386,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0957,0.036904,0.058796,5.966,3.8862524,3.66415502,21.989,13.50504605
Apoidea,ALLO-GER-387,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0772,0.036904,0.040296,5.496,3.5800944,3.375493797,19.554,12.00953524
Apoidea,ALLO-GER-388,Europe,Germany,LK,Würzburg,Opferbaum1,10.069681,49.368497,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0986,0.036904,0.061696,4.94,3.217916,3.034013711,20.108,12.34978698
Apoidea,ALLO-GER-389,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0961,0.036904,0.059196,5.43,3.537102,3.334958391,18.909,11.61339378
Apoidea,ALLO-GER-390,Europe,Germany,LK,Würzburg,Opferbaum1,10.069681,49.368497,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0992,0.036904,0.062296,5.727,3.7305678,3.517367717,21.048,12.92710943
Apoidea,ALLO-GER-391,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0736,0.036904,0.036696,5.764,3.7546696,3.540092111,16.115,9.89739493
Apoidea,ALLO-GER-392,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_terrestris,Female,0.1113,0.036904,0.074396,6.741,4.3910874,4.140138953,20.088,12.33750353
Apoidea,ALLO-GER-393,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1101,0.036904,0.073196,6.896,4.4920544,4.235335739,23.985,14.73093499
Apoidea,ALLO-GER-394,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0874,0.036904,0.050496,6.261,4.0784154,3.845336001,18.475,11.34684278
Apoidea,ALLO-GER-395,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1046,0.036904,0.067696,6.246,4.0686444,3.836123409,20.823,12.78892055
Apoidea,ALLO-GER-396,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0825,0.036904,0.045596,5.598,3.6465372,3.438139424,18.298,11.23813419
Apoidea,ALLO-GER-397,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0953,0.036904,0.058396,5.649,3.6797586,3.469462238,22.538,13.84222693
Apoidea,ALLO-GER-398,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0991,0.036904,0.062196,6.369,4.1487666,3.911666665,21.404,13.14575495
Apoidea,ALLO-GER-399,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0939,0.036904,0.056996,6.613,4.3077082,4.061524832,22.108,13.57813262
Apoidea,ALLO-GER-400,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0921,0.036904,0.055196,5.902,3.8445628,3.62484796,19.726,12.11517297
Apoidea,ALLO-GER-401,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1088,0.036904,0.071896,6.646,4.3292044,4.081792535,22.126,13.58918773
Apoidea,ALLO-GER-402,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1263,0.036904,0.089396,6.235,4.061479,3.829367508,22.679,13.92882529
Apoidea,ALLO-GER-403,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0955,0.036904,0.058596,6.06,3.947484,3.721887265,20.992,12.89271575
Apoidea,ALLO-GER-404,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0996,0.036904,0.062696,5.49,3.576186,3.37180876,20.013,12.29144057
Apoidea,ALLO-GER-405,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0953,0.036904,0.058396,5.57,3.628298,3.420942585,19.236,11.81422829
Apoidea,ALLO-GER-406,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_ruderarius,Female,0.1413,0.036904,0.104396,8.264,5.3831696,5.075524151,24.599,15.1080371
Apoidea,ALLO-GER-407,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1011,0.036904,0.064196,6.007,3.9129598,3.689336106,23.213,14.25679358
Apoidea,ALLO-GER-408,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0747,0.036904,0.037796,5.041,3.2837074,3.096045165,17.133,10.52262286
Apoidea,ALLO-GER-409,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0634,0.036904,0.026496,4.51,2.937814,2.7699194,15.552,9.551615634
Apoidea,ALLO-GER-410,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1287,0.036904,0.091796,6.638,4.3239932,4.076879153,24.266,14.90351755
Apoidea,ALLO-GER-411,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0996,0.036904,0.062696,5.7,3.71298,3.500785051,25.282,15.52751713
Apoidea,ALLO-GER-412,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.07,0.036904,0.033096,5.393,3.5130002,3.312233997,16.296,10.00856021
Apoidea,ALLO-GER-413,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0994,0.036904,0.062496,5.945,3.872573,3.651257391,20.445,12.55676322
Apoidea,ALLO-GER-414,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.2255,0.036904,0.188596,7.926,5.1629964,4.86793374,31.109,19.10630213
Apoidea,ALLO-GER-415,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0637,0.036904,0.026796,4.414,2.8752796,2.71095881,14.77,9.071332492
Apoidea,ALLO-GER-416,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0866,0.036904,0.049696,5.474,3.5657636,3.361981995,19.51,11.98251164
Apoidea,ALLO-GER-417,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0628,0.036904,0.025896,4.444,2.8948216,2.729383994,15.732,9.662166741
Apoidea,ALLO-GER-418,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0642,0.036904,0.027296,4.957,3.2289898,3.044454649,14.399,8.843474378
Apoidea,ALLO-GER-419,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0774,0.036904,0.040496,5.336,3.4758704,3.277226146,16.91,10.38566232
Apoidea,ALLO-GER-420,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0794,0.036904,0.042496,5.796,3.7755144,3.559745642,16.207,9.953898829
Apoidea,ALLO-GER-421,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_rupestris,Female,0.2155,0.036904,0.178596,8.934,5.8196076,5.487019938,25.993,15.96419401
Apoidea,ALLO-GER-422,Europe,Germany,LK,Würzburg,Bergtheim1,10.053631,49.900486,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0396,0.036904,0.002696,1.921,1.2513394,1.17982598,10.672,6.554452292
Apoidea,ALLO-GER-424,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0414,0.036904,0.004496,2.075,1.351655,1.274408593,9.87,6.061885694
Apoidea,ALLO-GER-425,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.043,0.036904,0.006096,2.418,1.5750852,1.485069869,10.153,6.235696601
Apoidea,ALLO-GER-426,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.0394,0.036904,0.002496,2.418,1.5750852,1.485069869,10.045,6.169365937
Apoidea,ALLO-GER-427,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.0424,0.036904,0.005496,2.248,1.4643472,1.38066049,9.908,6.085224261
Apoidea,ALLO-GER-428,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0393,0.036904,0.002396,1.912,1.2454768,1.174298424,9.328,5.729004028
Apoidea,ALLO-GER-430,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0408,0.036904,0.003896,2.024,1.3184336,1.24308578,9.322,5.725318991
Apoidea,ALLO-GER-432,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0421,0.036904,0.005196,2.093,1.3633802,1.285463704,9.811,6.025649498
Apoidea,ALLO-GER-433,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.0426,0.036904,0.005696,2.33,1.517762,1.431022661,9.015,5.536767936
Apoidea,ALLO-GER-434,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0403,0.036904,0.003396,2.076,1.3523064,1.275022766,9.703,5.959318834
Apoidea,ALLO-GER-435,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.04,0.036904,0.003096,2.157,1.4050698,1.324770764,10.381,6.375728003
Apoidea,ALLO-GER-437,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0701,0.036904,0.033196,4.702,3.0628828,2.887840581,21.005,12.9007
Apoidea,ALLO-GER-438,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0623,0.036904,0.025396,3.895,2.537203,2.392203118,17.341,10.6503708
Apoidea,ALLO-GER-439,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0597,0.036904,0.022796,3.819,2.4876966,2.345525984,17.249,10.5938669
Apoidea,ALLO-GER-440,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0585,0.036904,0.021596,3.558,2.3176812,2.185226879,17.406,10.69029204
Apoidea,ALLO-GER-441,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0622,0.036904,0.025296,4.056,2.6420784,2.491084942,17.826,10.94824462
Apoidea,ALLO-GER-442,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0762,0.036904,0.039296,4.645,3.025753,2.85283273,20.715,12.72258988
Apoidea,ALLO-GER-443,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0597,0.036904,0.022796,3.741,2.4368874,2.297620505,16.988,10.4335678
Apoidea,ALLO-GER-444,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,17/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0809,0.036904,0.043996,4.631,3.0166334,2.844234311,20.583,12.64151907
Apoidea,ALLO-GER-445,Europe,Germany,LK,Würzburg,Bergtheim1,10.053631,49.900486,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0939,0.036904,0.056996,4.809,3.1325826,2.953557072,22.001,13.51241612
Apoidea,ALLO-GER-446,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0567,0.036904,0.019796,3.458,2.2525412,2.123809598,16.858,10.35372533
Apoidea,ALLO-GER-447,Europe,Germany,LK,Würzburg,Prosselsheim2,10.131019,49.871225,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_gravida,Female,0.0598,0.036904,0.022896,4.16,2.709824,2.554958915,18.171,11.16013424
Apoidea,ALLO-GER-448,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0809,0.036904,0.043996,5.045,3.286313,3.098501857,20.939,12.86016459
Apoidea,ALLO-GER-449,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0578,0.036904,0.020896,3.627,2.3626278,2.227604804,18.092,11.11161459
Apoidea,ALLO-GER-450,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0604,0.036904,0.023496,3.836,2.4987704,2.355966922,18.042,11.08090595
Apoidea,ALLO-GER-451,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0739,0.036904,0.036996,4.587,2.9879718,2.817210707,20.788,12.7674245
Apoidea,ALLO-GER-452,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0693,0.036904,0.032396,4.396,2.8635544,2.699903699,20.963,12.87490474
Apoidea,ALLO-GER-453,Europe,Germany,LK,Würzburg,Rieden1,10.040881,49.937356,14,16/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0562,0.036904,0.019296,3.645,2.374353,2.238659914,16.924,10.39426074
Apoidea,ALLO-GER-454,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.056,0.036904,0.019096,3.701,2.4108314,2.273053592,16.613,10.20325299
Apoidea,ALLO-GER-455,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0609,0.036904,0.023996,3.83,2.494862,2.352281885,16.428,10.08963102
Apoidea,ALLO-GER-456,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0724,0.036904,0.035496,4.328,2.8192592,2.658139948,21.109,12.96457397
Apoidea,ALLO-GER-457,Europe,Germany,LK,Würzburg,Prosselsheim2,10.131019,49.871225,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0589,0.036904,0.021996,3.331,2.1698134,2.04580965,16.405,10.07550505
Apoidea,ALLO-GER-458,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0755,0.036904,0.038596,4.404,2.8687656,2.704817082,21.095,12.95597555
Apoidea,ALLO-GER-459,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0609,0.036904,0.023996,3.918,2.5521852,2.406329093,19.355,11.88731485
Apoidea,ALLO-GER-460,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0673,0.036904,0.030396,4.185,2.726109,2.570313235,21.837,13.41169178
Apoidea,ALLO-GER-461,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_fulva,Female,0.0698,0.036904,0.032896,4.643,3.0244502,2.851604385,19.259,11.82835426
Apoidea,ALLO-GER-462,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0853,0.036904,0.048396,4.79,3.120206,2.941887789,21.885,13.44117208
Apoidea,ALLO-GER-463,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0696,0.036904,0.032696,4.43,2.885702,2.720785575,19.207,11.79641728
Apoidea,ALLO-GER-464,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0611,0.036904,0.024196,3.678,2.3958492,2.258927617,17.82,10.94455958
Apoidea,ALLO-GER-465,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0559,0.036904,0.018996,3.581,2.3326634,2.199352854,16.594,10.19158371
Apoidea,ALLO-GER-466,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0639,0.036904,0.026996,3.851,2.5085414,2.365179514,17.824,10.94701627
Apoidea,ALLO-GER-467,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0569,0.036904,0.019996,3.602,2.3463428,2.212250483,17.215,10.57298503
Apoidea,ALLO-GER-468,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_gravida,Female,0.0732,0.036904,0.036296,4.088,2.6629232,2.510738472,18.803,11.54829146
Apoidea,ALLO-GER-469,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nitida,Female,0.072,0.036904,0.035096,4.402,2.8674628,2.703588736,22.855,14.03691971
Apoidea,ALLO-GER-470,Europe,Germany,LK,Würzburg,Prosselsheim2,10.131019,49.871225,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_haemorrhoa,Female,0.0602,0.036904,0.023296,4.066,2.6485924,2.49722667,16.98,10.42865442
Apoidea,ALLO-GER-471,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0777,0.036904,0.040796,4.458,2.9039412,2.737982414,20.355,12.50148767
Apoidea,ALLO-GER-472,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0568,0.036904,0.019896,3.722,2.4245108,2.285951221,17.091,10.4968276
Apoidea,ALLO-GER-473,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nitida,Female,0.0796,0.036904,0.042696,4.677,3.0465978,2.87248626,23.364,14.34953367
Apoidea,ALLO-GER-474,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0669,0.036904,0.029996,4.719,3.0739566,2.898281519,20.41,12.53526717
Apoidea,ALLO-GER-475,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0719,0.036904,0.034996,3.856,2.5117984,2.368250378,17.82,10.94455958
